,src_text,target_text
1178,"Story: Barry loves bowling.However, he needed to find a place where he could bowl regularly.Barry looked through the yellow pages for a nearby bowling alley.Barry decided he would go bowling on Saturday at the new location.
Choose a right ending of the Story: 1) Barry was delighted with the new alley. 2) Barry threw his bowling ball into the pool.",1
1179,"Story: The family prepared the food and packed it away.They walked to the nearest park.They laid out a blanket and began to set out their food.Everyone enjoyed sandwiches, fruit and more.
Choose a right ending of the Story: 1) The family had a good day. 2) The family had a horrible day.",1
1180,"Story: Brad and Allison love Texas country music.Brad found out there was a concert happening nearby.He invited Allison to go to the concert with him.Allison accepted the invitation.
Choose a right ending of the Story: 1) They both had a good time at the concert. 2) Brad decided to go to a rock concert instead.",1
1181,"Story: Melissa had wanted to be a news reporter on television.Even since she was little, she practiced on camera.Her obsession followed her all through school.She attended college for journalism and made high marks.
Choose a right ending of the Story: 1) After graduation, she was offered a job at NBC News. 2) After graduation, she realized she hated the News.",1
1182,"Story: It snowed so hard that school was called off for the day.The boys put on their coats, hats, gloves and boots and went outside.They built a tall snowman and a snow fort.They had a snowball fight.
Choose a right ending of the Story: 1) They took their clothes off to sunbathe. 2) They went inside to roast marshmallows.",2
1183,"Story: I was walking to the mall.Someone was calling me and I decided to pull out my phone.I had a hard time getting it out since my pockets were tight.The phone ended up jumping out of my pocket.
Choose a right ending of the Story: 1) I decided tight jeans were a good idea always. 2) I almost cracked my phone.",2
1184,"Story: Garry was nervous about his grades.Recently, Garry failed a Math test, and a English test.It is required that Garry have good grades to be on the football team.Garry's coach found out about his failing grades, and spoke with him.
Choose a right ending of the Story: 1) If Garry doesn't improve his grades, he will be off the team. 2) Garry and his coach agreed that Nike makes good sneakers.",1
1185,"Story: Evan complained about everything.His girlfriend started making him dinner, but he said it smelled bad.She was so offended!She left mid-cooking, leaving the meal unfinished.
Choose a right ending of the Story: 1) She broke up with Evan. 2) Evan was pleased.",1
1186,"Story: John made fun of his sister when she said yoga was a workout.He thought he was in great shape because he played basketball.One day his sister took him to a yoga class.He couldn't keep up with all the women.
Choose a right ending of the Story: 1) John felt humbled. 2) John felt proud.",1
1187,"Story: Ava needed to go shopping with her two-year old.But she couldn't find his shoes even after looking everywhere!She decided she had no choice but to buy him new shoes.She carried him into the store in order to select a new pair.
Choose a right ending of the Story: 1) Ava was a neglectful mother. 2) Ava took good care of her son.",2
1188,"Story: Harry was tired of the hot summer days.He decided to go swimming with his friends.Harry called his friends and set up the plans.They all met up at a local lake and drank beer and swam.
Choose a right ending of the Story: 1) Harry and his friends had a great time at the lake. 2) Harry had always hated the water.",1
1189,"Story: Danny wanted  to  learn  how  to  make  fried  rice.His  friend  decided  to  teach him.His friend went to his house and taught him.Danny tried making it for himself.
Choose a right ending of the Story: 1) Danny hated girls. 2) Danny did a great job.",2
1190,"Story: Meghan was hired as a Scientist II for a company.She loved her job and was very good at it.After a year, Meghan wanted more responsibility at work.She talked to her boss and had an evaluation.
Choose a right ending of the Story: 1) Meghan hoped she would be promoted. 2) Meghan decided to quit her job.",1
1191,"Story: Core broke her parents glass antique vase.She was afraid of being caught.She swept the glass under the rug.Her parents came and took of their shoes.
Choose a right ending of the Story: 1) Core's parents hurt their feet on the glass. 2) They decided to congratulate Core.",1
1192,"Story: Bob got a rubix cube for Christmas.He struggled to solve the puzzle.Eventually, he was able to solve half of it.But, the full solution remained elusive.
Choose a right ending of the Story: 1) Bob worked hard and then finally solved the puzzle. 2) Bob then gave up on the video game.",1
1193,"Story: Suzie decided to make her grandmother's spaghetti sauce.She made the sauce.She added mushrooms.She added the seasonings.
Choose a right ending of the Story: 1) Suzie's relationship with her grandmother remained complicated. 2) Suzie tasted the sauce, and it was just right.",2
1194,"Story: Last weekend I wanted to buy some shoes.I needed a new pair from work so had to look for a place to go.I decided on the mall seeing as how they have a large variety.Once I got there, I quickly went to the store I had selected.
Choose a right ending of the Story: 1) I found a perfect pair of shoes and bought them. 2) I purchased a taco at the food court.",1
1195,"Story: Gabby didn't have much money.She was working a minimum wage job.She spent the rest of her money on a lottery ticket.She got home and scratched it off.
Choose a right ending of the Story: 1) She hoped the ticket was a winner. 2) Before she finished she decided it was a waste of time.",1
1196,"Story: Annie's grandfather needed a heart transplant.He was in the hospital for a very long time.When the transplant happened, her whole family was scared.However, he recovered with great health.
Choose a right ending of the Story: 1) Annie's family was glad about the outcome. 2) Annie's family was sad.",1
1197,"Story: When I was five, I moved.I had to go to a new school.I felt lonely on my first day.A kid walked up to me and introduced himself.
Choose a right ending of the Story: 1) I felt less lonely. 2) I felt more lonely.",1
1198,"Story: Larry was scared of heights.He always planned his travels to avoid any tall bridges.Unfortunately for Larry, one day he was diverted onto another route.Larry started sweating as he saw the bridge looming over him.
Choose a right ending of the Story: 1) He turned around to choose another route. 2) Larry laughed with joy as he drove over the bridge.",1
1199,"Story: Jeff is a very quick thinker.He can get out of  just about any situation he doesn't want to be in.All he has to do is come up with an excuse on the spot to leave.He uses this a lot when he doesn't want to talk to his in-laws anymore.
Choose a right ending of the Story: 1) Jeff loves visiting with the in-laws. 2) Jeff hates spending time with his in-laws.",2
1200,"Story: Binh decided to wash her cat.She picked up her cat from the deck.Then she filled the bathtub with water.Binh coaxed the cat into the water to wash it.
Choose a right ending of the Story: 1) The cat ended up a filthy mess. 2) The cat ended up squeaky clean.",2
1201,"Story: I ordered a family meal at a Chinese restaurant.As soon as I placed it on the table, my family attacked it.They were eating a lot out of the meal.After everyone ate, there was no food left.
Choose a right ending of the Story: 1) I was happy we found a new favorite restaurant. 2) I told the manager I wanted to file a complaint.",1
1202,"Story: Ben wasn't paying any attention as he walked past the windowsill.He swung his hand around.It hit the cactus sitting in the window.His hand was full of little needles.
Choose a right ending of the Story: 1) Ben's hand felt great. 2) Ben's hand was sore and he had to pull out all of the needles.",2
1203,"Story: It was Nate's turn to sweep the floor this week.He was notoriously lazy.He decided to pay his roommate to do it for him.The roommate took the money and never did the work.
Choose a right ending of the Story: 1) Nate had a hard time working up the energy to confront him. 2) Nate laughed with his friends about his dog's behavior.",1
1204,"Story: Elena was a little person and was very insecure.She thought no one would want to date her.One day, she met a very nice full-sized man.They started dating and he accepted her condition.
Choose a right ending of the Story: 1) He proposed to Elena after six months. 2) He brought a full-sized woman to his company's holiday party.",1
1205,"Story: When Jay found out her older sister was pregnant, she was nervous.While she was happy for her sister, she was scared to be an aunt.Jay knew that there would be a lot of responsibility involved.But then, she finally came home from school and saw her nephew.
Choose a right ending of the Story: 1) Jay thought her nephew was ugly. 2) Jay immediately knew her fears were unfounded.",2
1206,"Story: Daria bought a television for her living room.She had the store deliver the television to her house.When the television arrived, Daria was excited.The television was her favorite thing.
Choose a right ending of the Story: 1) Darla turned on her television and began to watch a movie. 2) Darla smashed her television with a rake.",1
1207,"Story: White roses were Lilly's favorite flower.She grew them in her garden.One day she pricked her finger on a thorn.She thought nothing of it.
Choose a right ending of the Story: 1) Lilly's finger had to be amputated. 2) The prick got infected and she had to take antibiotics.",2
1208,"Story: Jimmy's mother was sick in the hospital.He went to visit her at the hospital.Jimmy brought her flowers and a get well card.Her mother was very gracious.
Choose a right ending of the Story: 1) Jimmy's mother started to get better. 2) Jimmy hated his mother.",1
1209,"Story: Sammy had a terrible stomach ache one morning.But she forced herself to go to school.As she approached the bus, she thought of turning back.But she felt it was too late to change her mind.
Choose a right ending of the Story: 1) She sat on the curb and watched the bus drive past her. 2) She went to school and suffered through the pain.",2
1210,"Story: Karmen was all ready for her trip to Tanzania.She got a taxi to the airport.She went through airport security quickly.She caught her flight on time and found her seat.
Choose a right ending of the Story: 1) The plane took off and Karmen relaxed. 2) Karmen immediately exited the plane.",1
1211,"Story: Sandy lived in New York.Sandy heard of a dangerous snow storm coming her way.Sandy decided to ensure that her home was prepared.During the snowstorm, the power went out.
Choose a right ending of the Story: 1) Sandy decided to go outside and make a snowman. 2) Sandy was prepared.",2
1212,"Story: Quentin ordinarily does not enjoy going to company events.Although he doesn't mind coworkers, he likes to be left alone.One day he decides to attend a company party.He eats some french fries to help himself from feeling awkward.
Choose a right ending of the Story: 1) Quentin ended up enjoying the party. 2) Quentin loved all being their with all the people.",1
1213,"Story: I use Mister Spice no sodium sauce.I am on a low sodium diet.I tried to buy some bottles online yesterday.The computer kept rejecting my order, even though the card was active.
Choose a right ending of the Story: 1) I was happy about how easy it was to place the order. 2) Finally the sale went through.",2
1214,"Story: Dan wanted to go to school on Halloween dressed as the Devil.He was scared to ask his father for the costume.He asked his grandmother instead.She told him going as the Devil is evil.
Choose a right ending of the Story: 1) Dan's grandmother was already dressed as the Devil. 2) Dan made his own Devil costume.",2
1215,"Story: I bought a horned toad when I was ten.It was in a department store.The toad looked very fierce.We tried to feed it but it would not eat.
Choose a right ending of the Story: 1) Eventually the horned toad died from starvation. 2) After several weeks, the horned toad was very fat.",1
1216,"Story: I met Nancy for the first time today.Before she left, we exchanged phone numbers.Despite walking for one moment, she constantly messaged me.I decided to call her and ask to stop calling me.
Choose a right ending of the Story: 1) She loved eating bananas. 2) I never heard from her again.",2
1217,"Story: Yesterday Kelly headed to cvs to buy some candy.She walked up and down the aisles to find what she wanted.To her surprise however, she ran into an old friend.The two talked for awhile.
Choose a right ending of the Story: 1) Both were arrested. 2) Her friend ended up buying the candy for her.",2
1218,"Story: Don's first day at the dock's had some hiccups.He was nervous being around heavy machinery.At one point he dropped a heavy shipment.It almost hit a fellow coworker.
Choose a right ending of the Story: 1) Don was glad he wasn't nervous at work. 2) Don knew he would have to improve.",2
1219,"Story: Dal needed money to go to college.He started doing the accounting for a local gang.When the feds raided the gang, he was going over their books.He was accidentally shot dead in the crossfire.
Choose a right ending of the Story: 1) Dal made a bad decision. 2) Dal made a smart decision.",1
1220,"Story: Today was Picture day at school.Alice was so excited because her mom had bought her a new outfit.She got up and got dressed and her mom fixed her hair.The photographer said she was very pretty.
Choose a right ending of the Story: 1) Alice felt good after the photographer complemented her. 2) Alice frowned during her picture.",1
1221,"Story: Nila's mom was diagnosed with stage four cancer.Nila knew her mom did not have a long time to live.Nila made sure to provide her mom with a good life until her death.Nila fostered many good memories with her mom and they were happy.
Choose a right ending of the Story: 1) Nila did not care for her mother. 2) Nila loved her mom.",2
1222,"Story: A mother looked at the face of her newborn baby boy.She dreamed of their future together.Her dream was to give him the childhood that she was not given.She sacrificed time and energy to accomplish her goal.
Choose a right ending of the Story: 1) The boy suffered through his childhood. 2) The boy had a very happy childhood.",2
1223,"Story: Jessica and her brothers were very excited for Christmas.They went to sleep early so they could wake up early.They woke up and ran to the Christmas tree.There was only one box under the tree.
Choose a right ending of the Story: 1) Jessica wondered if that they had gotten up too early. 2) Each of her brothers opened their Christmas presents.",1
1224,"Story: Jan and Kim were both using the Montessori education model.Kim decided to take away all dragon and fantasy books from her kid.Jan was upset that Kim made this decision.Jan argued that imagination and fantasy was important.
Choose a right ending of the Story: 1) Jan threw away the books. 2) Jan brought the books back.",2
1225,"Story: The first day of school I walked there with two of my closest friends.We were all very nervous.When we got to school we checked the class list for third grade.All three of us were assigned to the same classroom!
Choose a right ending of the Story: 1) We couldn't believe our luck. 2) All three of us were very disappointed.",1
1226,"Story: Jeff was angry that his neighbor's dog always barked in the morning.And the barking always woke Jeff up early.One day, his neighbor gave his dog away.And Jeff was happy that he heard no more barking.
Choose a right ending of the Story: 1) Jeff would finally get peace and quiet. 2) Jeff was going to miss that dog.",1
1227,"Story: Holly asked her brother to put suntan lotion on her back.He took his time and applied it very carefully.Later that day, Holly wondered why people were laughing.She later realized her brother had made a design with the lotion.
Choose a right ending of the Story: 1) Holly yelled at her brother to get back at him. 2) Holly gave her brother money as compensation.",1
1228,"Story: I used to make fun of my wife for having a nightlight.She was out of town a few days and I went to sleep without it.When I woke up in the middle of the night to get water I tripped.I couldn't see the clothes on the ground and got a bad bruise.
Choose a right ending of the Story: 1) I decided to permanently get rid of the nightlight. 2) I never made fun of my wife and her nightlight again.",2
1229,"Story: Amy decided to move from Wisconsin to Florida.She planned the move for months.On the day of the move she said goodbye to her friends.She drove all the way to Florida alone.
Choose a right ending of the Story: 1) However, she discovered Alaska was a lot of fun. 2) However the experience was no fun without her friends.",2
1230,"Story: The boys and I went to the beach today.We took along a frisbee and a ball.While playing in the water some other people joined in.It was great making new friends.
Choose a right ending of the Story: 1) I really enjoyed meeting some new boys. 2) All in all, it was a great day hiking.",1
1231,"Story: It was Friday night so I decided to rent a movie.I headed down to a Redbox to get one.After taking an hour to decide I finally picked The Departed.I got home and made some snacks, then went to put the movie in.
Choose a right ending of the Story: 1) It was the best movie I had seen in a long time. 2) I took a shower and went to work.",1
1232,"Story: Paula wrote a lot of spoken word poetry.Her friends were supportive even though it was bad.They invited her to a party.Paula started delivering some spoken word.
Choose a right ending of the Story: 1) Her friends applauded her poem. 2) Paula tore up her poem.",1
1233,"Story: After getting off the school bus, I realized that my phone is missing.Since there was service on it, I decided to cancel it.The customer service representative did it for me.In addition, he said that there was a call made to Jamaica.
Choose a right ending of the Story: 1) I knew someone had stolen it. 2) I knew someone would soon return the phone.",1
1234,"Story: Today was Iris's fifth birthday!Her mom had planned her a surprise party.All of her friends were there.She opened presents and had cake.
Choose a right ending of the Story: 1) Iris had a lot of fun at her party. 2) Iris decided never to have cake again.",1
1235,"Story: Tina always wore a red bikini when she went to the beach.She was known for it and everyone expected to see her in one.One day she met her friends in a blue bikini and surprised them.They couldn't understand why she would wear something different.
Choose a right ending of the Story: 1) They liked the new bikini though. 2) Tina's friends knew how unpredictable she was.",1
1236,"Story: Ted had always dreamed of being a homeowner.However, he had feared that it was a goal he would never reach.One day his father surprised him by saying he would help Ted out.Ted's father helped to split the down payment on a home with Ted.
Choose a right ending of the Story: 1) Ted said he didn't want to be a homeowner anymore. 2) Ted was grateful to his father for the help.",2
1237,"Story: Evie wandered about the castle for hours.She explored every nook and cranny of the structure.Her supervisors quizzed her about what she had learned.She answered their questions brilliantly and with ease.
Choose a right ending of the Story: 1) She was proud of herself. 2) She fled in terror.",1
1238,"Story: Ed and his twin Ethan were looking at women online.Then they saw a profile for two twin ladies.They called Sami and Sara and arranged a date.On their date, all four had a wonderful time.
Choose a right ending of the Story: 1) Years later both couples got married. 2) They decided not to see each other any more.",1
1239,"Story: Marco is starting a new job today.He wants to look good on his first day.Marco decides to put on a necktie.His new boss is impressed with how good he looks.
Choose a right ending of the Story: 1) Marco is glad that he made a good impression. 2) Marco is horrified by the reaction of his boss.",1
1240,"Story: Tim wanted to travel overseas.He had never been on an airplane before.He decided to travel to China by air.He actually enjoyed the flight!
Choose a right ending of the Story: 1) Tim vowed never to get on another plane again. 2) Tim started traveling a lot of places by airplane.",2
1241,"Story: Lucy had a test tomorrow at school and she barely studied.It was already very late and she had to get to bed.The next morning school was concealed due to snow.Lucy lucked out and spent her whole day off studying for the test.
Choose a right ending of the Story: 1) Lucy aced the test. 2) Lucy failed the test because she had not studied.",1
1242,"Story: Fred liked mystery novels.He used to read at least one every month.When his friends found out, they all bought him one for his birthday.But unfortunately, he started getting irritated by the attention.
Choose a right ending of the Story: 1) Fred told his friends he was taking a break from mystery novels. 2) Fred started a mystery novel book club for his friends.",1
1243,"Story: Tia owned her own bakery.In her bakery, she made beautiful cakes.One day, she realized she was out of flour despite having a big order.She called all over the town and finally found some.
Choose a right ending of the Story: 1) Tia was disappointed. 2) Tia was relieved.",2
1244,"Story: Sarah went with her friends to the water park.They paid for their tickets and got into their swimsuits.They waited in line for the biggest slide.They went down the slide and had a lot of fun.
Choose a right ending of the Story: 1) They vowed never to return. 2) They went back the next day.",2
1245,"Story: Jeb was building statues out of rocks.He made one that looked like a turtle.Sam came and knocked it down.Jeb started crying.
Choose a right ending of the Story: 1) Sam laughed and ran away. 2) Jeb was excited to build a new one.",1
1246,"Story: Jeff is going on a field trip to the rainy forest with his class.Jeff is excited and can't wait to go.When Jeff arrived he was very disappointed.The rainy forest wasn't exciting and there was nothing to do.
Choose a right ending of the Story: 1) Jeff had a fun time. 2) Jeff was bored and upset.",2
1247,"Story: Dani was a nurse in the ICU.One night her estranged father was one of her patients.Dani didn't want to, but she treated her father.As he got better, the two of them were able to talk.
Choose a right ending of the Story: 1) Dani was not surprised by the events that day. 2) Dani got to know her father much better.",2
1248,"Story: Ella spent a day in the sun.She forgot to apply sunscreen.She got a nasty burn!But soon it faded and turned to a tan.
Choose a right ending of the Story: 1) Ella looked great and got a lot of compliments. 2) Ella spent the next day in the rain.",1
1249,"Story: Neil had just arrived in Kenya.He joined a safari tour group.They saw all kinds of exotic animals.Neil snapped photo after photo.
Choose a right ending of the Story: 1) He was mauled by a lion. 2) Neil composed a photo album when he got home.",2
1250,"Story: Gina decided to bake an apple pie for the first time.She was extremely careful to follow the recipe exactly.After putting the pie in the oven, she eagerly waited to try it.It turned out to be delicious!
Choose a right ending of the Story: 1) So she decided to throw it in the garbage. 2) She shared the recipe and the pie with all her friends.",2
1251,"Story: Pablo wanted a jawbreaker.He had no money however.He went through his closet to see what he could sell.He found a toy bear and sold it for 50 cents.
Choose a right ending of the Story: 1) Then he bought his candy. 2) He bought some soda with it.",1
1252,"Story: Anna rented out a warehouse for a big party.The decorations were great, but something was missing.Then Anna realized - they needed a disco ball!She secured a rented ball from a party supply company.
Choose a right ending of the Story: 1) Anna was disappointed. 2) The party went great.",2
1253,"Story: There was a major basketball game in the gymnasium.Me and my friend played on the same team.The game became intense and both teams were tied in the end.There was 4 seconds left on the clock and we needed to score.
Choose a right ending of the Story: 1) I shot the winning basket that won the game for our team. 2) I walked off the court and never looked back.",1
1254,"Story: Dirk was a fine pianist.He often performed out in public for money.During his last performance, one of the keys broke off his keyboard.He finished the performance as best he could, but the music was poor.
Choose a right ending of the Story: 1) Dirk was embarrassed. 2) Dirk liked how it sounded.",1
1255,"Story: I bought a phone case with a lanyard.I needed one for my cell phone.The case arrived without a lanyard.The website said the case had a bracket but not a lanyard.
Choose a right ending of the Story: 1) I returned my phone. 2) I felt foolish.",2
1256,"Story: I changed the sheets on my bed last week.I was tired of the old ones.The new ones look nicer and feel better.I think I will keep them.
Choose a right ending of the Story: 1) I am happy they weren't too expensive. 2) I plan to cut them into strips.",1
1257,"Story: Chase really wanted a new toy.His mom would not purchase a new toy for him.She advised he save his allowance.He saved his allowance.
Choose a right ending of the Story: 1) Chase bought himself a new toy. 2) Chase ran away from home.",1
1258,"Story: Renee was inspired by the music of Eddie Van Halen.She decided to learn to play guitar.She bought an electric guitar and an amp.She hated pressing the strings with her fingers.
Choose a right ending of the Story: 1) Renee decided she would have to get used to it. 2) Renee was glad she decided to learn to play drums.",1
1259,"Story: Bill went fishing and caught a lot of fish.He caught so many he had to give some away.His neighbors were poor and were grateful to Bill for the fish.The neighbors finally got back on their feet.
Choose a right ending of the Story: 1) Bill's neighbors sued him for making them poor. 2) They baked Bill some bread in appreciation for all the fish.",2
1260,"Story: Last week the internet went out.My wife and I were bored out of our minds.Every other option available seemed boring.Eventually we just drank and talked for a while.
Choose a right ending of the Story: 1) We ended up having a fun time after all. 2) We were happy to not have Internet and to drink.",1
1261,"Story: All Tim's life, he wanted to make music.Tim practiced all day, everyday.When Tim had enough songs, he called a record studio.The studio decided to record him, and Tim was happy.
Choose a right ending of the Story: 1) Tim decided he didn't like music. 2) Tim became a professional musician.",2
1262,"Story: Alex suspected that his cat Tigger might have fleas.Tigger was constantly scratching himself day and night.Alex took Tigger to the veterinarian to be diagnosed.The veterinarian confirmed that Tigger did indeed have fleas.
Choose a right ending of the Story: 1) They gave him a flea medication and it cleared up. 2) Alex decided not to give the cat the medication prescribed.",1
1263,"Story: Haley was a young scientist at a famous laboratory.Every day, she worked hard on her current project.One of her colleagues was secretly stealing her research.Haley discovered this when he published it in a scientific journal.
Choose a right ending of the Story: 1) Haley felt like she had been betrayed. 2) Haley felt she had been supported admirably.",1
1264,"Story: Sam wanted to throw a party.Sam invited all of his friends and neighbors.The party got extremely wild.All of the guests left the party in disgust.
Choose a right ending of the Story: 1) Sam became a party planner. 2) Sam had a terrible hangover the next day.",2
1265,"Story: Tom was talking to his wife Becky who had a bad day at work.He decided to bring home her favorite meal as a surprise.On the way home from work, there was a lot of traffic.After getting the food, he arrived home much later than planned.
Choose a right ending of the Story: 1) But everything was okay as soon as they hugged and ate dinner. 2) Tom decided to take a trip to the casino, he ignored his family.",1
1266,"Story: They had to pick out a stove for their new house.They couldn't decide on a particular brand.They liked the durability of the Viking.They also liked the deal with the Thermador.
Choose a right ending of the Story: 1) They didn't need a stove anymore. 2) They decided to buy the Viking stove.",2
1267,"Story: Jasmine did not study for her big math test.She figured she could just wing it.Jasmine soon realized the test was very difficult.She decided to cheat by looking at her neighbor's paper.
Choose a right ending of the Story: 1) The teacher caught her and gave her detention. 2) The teacher caught her and praised her ingenuity.",1
1268,"Story: Sam moved to Los Angeles to become a movie star.He did not have much money but he thought that going is the only way.After two months sam was sleeping in his car and broke.He went to the chinese theater to beg one day.
Choose a right ending of the Story: 1) Sam felt quite hopeful. 2) Sam felt very depressed.",2
1269,"Story: Darren was late to work and could not find his car keys.He looked all over his house.He asked his wife were they were.She told him to check his pockets.
Choose a right ending of the Story: 1) Darren turned off the computer. 2) There were no keys in his pockets.",2
1270,"Story: I had a job interview last week.My girlfriend helped me pick out a new tie.We went to the store and looked for hours.I found three I liked.
Choose a right ending of the Story: 1) I bought a bow tie instead. 2) I bought all of them.",2
1271,"Story: Harry loved hockey.He decided to sign up to play for a local league.Harry attended the tryouts for the team.Harry hoped he did well enough to make the team.
Choose a right ending of the Story: 1) Harry then quit his hockey team. 2) A few days later, Harry heard that he made the team.",2
1272,"Story: Little Sue was riding an elephant at the zoo.She like it at first but then got scared.She started to cry for her mom.The zoo keeper had to stop the elephant and get her.
Choose a right ending of the Story: 1) Sue's mom took her to pet the goat instead. 2) Sue continued to ride the elephant.",1
1273,"Story: Hannah was an amazing artist.She always had a natural gift.She decided to enter in an art competition.Thankfully she was able to win the top prize.
Choose a right ending of the Story: 1) Her parents insisted that her grandmother did most of the sewing. 2) Her parents were very proud.",2
1274,"Story: Jim was taking out the garbage.He slipped on a piece of ice on the sidewalk.Jim fell down hard onto the pavement.Jim felt something break on his arm.
Choose a right ending of the Story: 1) Jim decided to do a handstand. 2) Jim was hurt and had to call 911.",2
1275,"Story: I hate doing laundry.Matching socks is a horrible waste of time.Everytime i do laundry socks get lost.i was tired of searching for matching socks.
Choose a right ending of the Story: 1) I find doing laundry relaxing. 2) I threw out all my old socks and bought all plain white socks.",2
1276,"Story: James was twelve Year's old and loved food.He never really thought about making food until today.His mother let him help fix rice for dinner.James learned how fun and creative cooking could be.
Choose a right ending of the Story: 1) James decided to become a chef when he grows up. 2) James never cooked again.",1
1277,"Story: Lee knew her mom needed new gloves and could not afford them.So Lee began to knit a pair.She hurried to finish them by Christmas.Then she presented them to her mom.
Choose a right ending of the Story: 1) Lee's mom was proud of her daughter for being so thoughtful. 2) Lee's mom threw the gloves at Lee and left the room.",1
1278,"Story: Jennifer was professional copywriter in a large city.She did good work but always received poor remarks on her reviews.Jennifer found out that her boss was trying to sabotage her!She decided to confront her boss about the negative remarks.
Choose a right ending of the Story: 1) Jennifer thanked her boss for his fairness. 2) Jennifer stormed into his office and straightened her boss out.",2
1279,"Story: Lorraine was a softball player.She was the best on her team.One day, during a game, she twisted her ankle badly.She wasn't able to play anymore.
Choose a right ending of the Story: 1) Lorraine was thrilled! 2) Lorraine was really sad.",2
1280,"Story: Abby and Tammy were the best of friends.They both loved to do things together that were fun and creative.They decided to make friendship bracelets together and give to others.Abby made five and Tammy made seven more.
Choose a right ending of the Story: 1) Tammy never spoke to Abby again. 2) They decided to keep the bracelets for themselves.",2
1281,"Story: Sal was mad that his parents were moving.They were moving to the eighth floor of a building.He hated living that high.After moving, he took a look out his bedroom window.
Choose a right ending of the Story: 1) Sal tossed his pillow out the window. 2) The beautiful view made him change his mind.",2
1282,"Story: Lydia had a strange dream last night.She dreamed that she was taking a test at school.As she was taking the test she realized she forgot to put on pants!She was so embarrassed that she ran right out of the classroom.
Choose a right ending of the Story: 1) Lydia wished the dream were real. 2) Lydia felt relieved when she realized it was just a dream.",2
1283,"Story: Alex needed groceries.She made a list of things to buy.She gathered her reusable canvas sacks.She walked to the store.
Choose a right ending of the Story: 1) Alex bought a yacht. 2) She bought the groceries.",2
1284,"Story: Yolanda hates roller coasters.Katie does not understand why.She decided to force Yolanda to ride one with her.Yolanda vomited all over Katie.
Choose a right ending of the Story: 1) Katie was the happiest she had ever been. 2) Katie regretted forcing Yolanda to go on the ride.",2
1285,"Story: Tammy likes to crochet.Christmas was a few weeks away and she didn't really have money.She got the idea to take the spare yarn she had to make a blanket.She then wrapped it up for her grandchild Lorelei.
Choose a right ending of the Story: 1) Tammy was sad that she didn't have a present to give. 2) Lorelei treasured that blanket for years.",2
1286,"Story: Melinda wanted to go see a scary movie.She wanted to go by herself to prove she was brave.Melinda went to the movies and bought a ticket.Melinda was very afraid while watching the movie.
Choose a right ending of the Story: 1) Melinda thought the movie was hilarious. 2) Melinda wished that she had brought someone.",2
1287,"Story: My niece applied for a job at the RMV two Year's ago.She got the job and was excited.They told her she needed a driver's license, which she did not have.She showed her employer a doctor's note showing she could not drive.
Choose a right ending of the Story: 1) They decided it was ok to let her work as a secretary. 2) She had a perfect driving record.",1
1288,"Story: Lela was diagnosed with cancer five years ago.Everyday has been a struggle.She went to doctors and treatments almost every day.Lela finally started getting better the last few months.
Choose a right ending of the Story: 1) Lela then finished treatment and felt better. 2) Lela then got over her flu.",1
1289,"Story: Joyce was adopted by her foster mother when she was 5 Year's old.After her adoption her mom adopted 3 more children.Joyce loved being an older sister and she helped her mom a lot.When she moved out on her own she became a foster parent too.
Choose a right ending of the Story: 1) Joyce abandoned her kids shortly after. 2) Joyce loved her children just as much.",2
1290,"Story: Tom liked to herd cattle.He did it every day.One day a cow went free.He searched everywhere.
Choose a right ending of the Story: 1) He noticed the cow in a neighbor's field, ignored it, and left. 2) He found the cow and brought it back.",2
1291,"Story: John was driving down the highway.A Mustang pulled up next to him and kept speed.He was driving his new Camaro.They decided to race.
Choose a right ending of the Story: 1) John won the race. 2) John pulled over to buy a Mustang.",1
1292,"Story: Ben wanted to win the costume contest at work this year.He spent many hours making his costume from scratch.To add to his costume he applied a lot of stage makeup.At work, everyone was impressed with how he looked.
Choose a right ending of the Story: 1) Ben was pleased. 2) Ben backed out of the costume contest.",1
1293,"Story: My mom asked if she can borrow $100 dollars from me.Considering that she's broke, I loaned my credit card to her.The next day, my credit card was declined when I tried to buy food.The company told me that I made a $320 dollar purchase.
Choose a right ending of the Story: 1) I told my mom to keep using my credit card. 2) I was angry at my mom for running up my credit card.",2
1294,"Story: Sarah had a fear of being around others.She decided to force herself to go to a party.At the party, she became dizzy and nervous.Sarah decided this was enough, and went to see a therapist.
Choose a right ending of the Story: 1) The therapist taught her ways to cope with her problem. 2) The therapist told her she was strange.",1
1295,"Story: Ellen was at her doctor's office.She was about to find out the sex of her baby.She was really hoping for a boy!She held her breath as the doctor scanned her belly.
Choose a right ending of the Story: 1) Ellen was disappointed to find out she was having a boy. 2) Her doctor confirmed it was a boy!",2
1296,"Story: Zoey was taunted by her friends for having a strange name.She liked her name and wished people wouldn't be so mean.A new show was made that had a main character named Zoey.Zoey's name suddenly became very cool to her peers.
Choose a right ending of the Story: 1) Zoey was happy that everyone liked her name now. 2) Zoey had her name changed when she turned 18.",1
1297,"Story: Miranda just got her driver's license.She took the family van out for a spin.She drove for a long time.But then she realized she was lost.
Choose a right ending of the Story: 1) Miranda went back the way she came to retrace her steps. 2) Miranda was happy about her proud moment.",1
